instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_origC	label_collapseC	NER_orig	NER_collapse	split_orig	split_redo	annotation_type
ROG-Dia-GSO-P0018_ROG-dialog-0034_3.601_4.130	ROG-Dia-GSO-P0018	ROG-dialog-0034	Kva?	Kva?	3.601	4.13	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_4.130_4.870	ROG-Dia-GSO-P0018	ROG-dialog-0034	Zakva?	Zakva?	4.13	4.87	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_10.484_10.918	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	10.484	10.918	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_17.967_18.611	ROG-Dia-GSO-P0018	ROG-dialog-0034	Aha.	Aha.	17.967	18.611	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_25.932_26.552	ROG-Dia-GSO-P0018	ROG-dialog-0034	Mhm.	Mhm.	25.932	26.552	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_32.342_33.825	ROG-Dia-GSO-P0018	ROG-dialog-0034	Zakva?	Zakva?	32.342	33.825	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_35.594_37.339	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ou, ooo.	Ou, ooo.	35.594	37.339	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_37.339_39.472	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ooo, okej.	Ooo, okej.	37.339	39.472	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_44.318_44.578	ROG-Dia-GSO-P0018	ROG-dialog-0034	Mhm.	Mhm.	44.318	44.578	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_47.900_48.787	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ka ona reče?	Kaj ona reče?	47.9	48.787	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_64.130_64.683	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	64.13	64.683	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_66.663_68.523	ROG-Dia-GSO-P0018	ROG-dialog-0034	To dva tedna poj že?	To dva tedna poj že?	66.663	68.523	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_68.523_70.555	ROG-Dia-GSO-P0018	ROG-dialog-0034	Tud dva tedna mine do ...	Tudi dva tedna mine do ...	68.523	70.555	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_72.728_73.684	ROG-Dia-GSO-P0018	ROG-dialog-0034	A, okej, okej.	A, okej, okej.	72.728	73.684	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_86.910_87.482	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	86.91	87.482	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_91.518_92.190	ROG-Dia-GSO-P0018	ROG-dialog-0034	Joj.	Joj.	91.518	92.19	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_98.611_99.321	ROG-Dia-GSO-P0018	ROG-dialog-0034	Žena, plis.	Žena, please.	98.611	99.321	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_110.148_110.796	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	110.148	110.796	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_116.022_116.701	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	116.022	116.701	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_119.848_121.399	ROG-Dia-GSO-P0018	ROG-dialog-0034	J@@, v šolo?	Joo, v šolo?	119.848	121.399	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_121.743_122.330	ROG-Dia-GSO-P0018	ROG-dialog-0034	Aaa!	Aaa!	121.743	122.33	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_122.954_123.733	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ne!	Ne!	122.954	123.733	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_126.379_129.006	ROG-Dia-GSO-P0018	ROG-dialog-0034	Obvij@sli, da se ne oglasi, zakaj bi se oglasil?	Obviously, da se ne oglasi, zakaj bi se oglasili?	126.379	129.006	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_136.419_137.711	ROG-Dia-GSO-P0018	ROG-dialog-0034	Mhm.	Mhm.	136.419	137.711	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_141.306_141.574	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	141.306	141.574	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_144.181_147.598	ROG-Dia-GSO-P0018	ROG-dialog-0034	A to tko, tip, k stalno dela v domu al tko kr en?	A to tako, tip, k stalno dela v domu ali tako kar en?	144.181	147.598	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_148.826_149.753	ROG-Dia-GSO-P0018	ROG-dialog-0034	Po() blage, okej.	Po() blage, okej.	148.826	149.753	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_155.191_156.739	ROG-Dia-GSO-P0018	ROG-dialog-0034	A, okej okej.	A, okej okej.	155.191	156.739	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_165.739_166.397	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja ...	Ja ...	165.739	166.397	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_166.397_168.172	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ne, nisi.	Ne, nisi.	166.397	168.172	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_172.294_172.975	ROG-Dia-GSO-P0018	ROG-dialog-0034	Kok bed.	Kako bad.	172.294	172.975	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_175.459_176.099	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	175.459	176.099	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_176.099_176.837	ROG-Dia-GSO-P0018	ROG-dialog-0034	Varkota.	Varkota.	176.099	176.837	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_181.035_181.465	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	181.035	181.465	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_184.731_186.012	ROG-Dia-GSO-P0018	ROG-dialog-0034	Pridejo.	Pridejo.	184.731	186.012	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_186.528_191.673	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja sam, a an() če ni dežurna, a ni to fora, da bi on mogu bit skos tam?	Ja samo, a an() če ni dežurna, a ni to fora, da bi on mogel biti skozi tam?	186.528	191.673	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_191.673_193.180	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ne da pride poj.	Ne da pride pol.	191.673	193.18	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_193.180_194.119	ROG-Dia-GSO-P0018	ROG-dialog-0034	Če je dežuren.	Če je dežuren.	193.18	194.119	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_196.546_198.406	ROG-Dia-GSO-P0018	ROG-dialog-0034	Okej, ja.	Okej, ja.	196.546	198.406	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_198.406_199.602	ROG-Dia-GSO-P0018	ROG-dialog-0034	Okej, vatever.	Okej, whatever.	198.406	199.602	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_203.189_204.418	ROG-Dia-GSO-P0018	ROG-dialog-0034	Mhm.	Mhm.	203.189	204.418	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_208.766_211.046	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ou.	Ou.	208.766	211.046	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_213.717_216.135	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Mene tud boli, jz bi tud."	"Mene tudi boli, jaz bi tudi."	213.717	216.135	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_223.453_226.456	ROG-Dia-GSO-P0018	ROG-dialog-0034	To se vedno pol morš prpravt poj na na pet ur plus.	To se vedno pol moraš pripraviti pol na na pet ur plus.	223.453	226.456	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_228.280_229.744	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ooo!	Ooo!	228.28	229.744	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_229.744_231.239	ROG-Dia-GSO-P0018	ROG-dialog-0034	Nobenga?	Nobenega?	229.744	231.239	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_237.045_238.040	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ona sta sama not zdela?	Ona sta sama not sedela?	237.045	238.04	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_238.752_239.937	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ooo bed.	Ooo bad.	238.752	239.937	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_245.306_245.627	ROG-Dia-GSO-P0018	ROG-dialog-0034	Uh!	Uh!	245.306	245.627	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_251.425_251.810	ROG-Dia-GSO-P0018	ROG-dialog-0034	Kom()?	Kom()?	251.425	251.81	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_252.699_253.806	ROG-Dia-GSO-P0018	ROG-dialog-0034	Aja, okej okej.	Aja, okej okej.	252.699	253.806	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_259.040_259.687	ROG-Dia-GSO-P0018	ROG-dialog-0034	Mhm.	Mhm.	259.04	259.687	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_262.410_264.524	ROG-Dia-GSO-P0018	ROG-dialog-0034	Obvijusli, veš, zih ni dobr naredu, a ne.	Obviously, veš, ziher ni dobro naredil, a ne.	262.41	264.524	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_267.072_268.106	ROG-Dia-GSO-P0018	ROG-dialog-0034	O, moj bog!	O, moj bog!	267.072	268.106	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_269.924_270.891	ROG-Dia-GSO-P0018	ROG-dialog-0034	Oh!	Oh!	269.924	270.891	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_272.943_274.680	ROG-Dia-GSO-P0018	ROG-dialog-0034	Všeč mi je, da je šov to teb razlagat, pač.	Všeč mi je, da je šel to tebi razlagat, pač.	272.943	274.68	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_276.294_277.655	ROG-Dia-GSO-P0018	ROG-dialog-0034	Z medicinsko sestro?	Z medicinsko sestro?	276.294	277.655	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_277.971_279.396	ROG-Dia-GSO-P0018	ROG-dialog-0034	Zih mata afero.	Ziher imata afero.	277.971	279.396	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_281.959_282.742	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja, okej.	Ja, okej.	281.959	282.742	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_287.756_289.244	ROG-Dia-GSO-P0018	ROG-dialog-0034	On je tebe vprašal?	On je tebe vprašal?	287.756	289.244	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_289.244_290.091	ROG-Dia-GSO-P0018	ROG-dialog-0034	Dober.	Dobro.	289.244	290.091	mixedNegative	negative	I-mixedNegative	I-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_295.154_300.592	ROG-Dia-GSO-P0018	ROG-dialog-0034	A pa to je za plačat za inekcije ... al to ti krije z ...?	A pa to je za plačati za injekcije ... ali to ti krije z ...?	295.154	300.592	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_300.974_301.775	ROG-Dia-GSO-P0018	ROG-dialog-0034	Okej okej.	Okej okej.	300.974	301.775	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_301.775_303.085	ROG-Dia-GSO-P0018	ROG-dialog-0034	Okej, jz to vem.	Okej, jaz to vem.	301.775	303.085	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_305.238_306.005	ROG-Dia-GSO-P0018	ROG-dialog-0034	Nn!	Nn!	305.238	306.005	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_306.571_309.311	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ooo najebala, najebala.	Ooo najebala, najebala.	306.571	309.311	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_311.963_313.884	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja oh, itak, a ne.	Ja oh, itak, a ne.	311.963	313.884	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_315.440_316.116	ROG-Dia-GSO-P0018	ROG-dialog-0034	M?	M?	315.44	316.116	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_318.138_319.119	ROG-Dia-GSO-P0018	ROG-dialog-0034	Jebote.	Jebote.	318.138	319.119	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_321.199_322.520	ROG-Dia-GSO-P0018	ROG-dialog-0034	A preh te sploh ni na dotik?	A prej te sploh ni na dotik?	321.199	322.52	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_322.981_323.534	ROG-Dia-GSO-P0018	ROG-dialog-0034	Oh.	Oh.	322.981	323.534	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_323.534_325.118	ROG-Dia-GSO-P0018	ROG-dialog-0034	Bed.	Bad.	323.534	325.118	predominantlyNegative	negative	I-predominantlyNegative	I-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_325.118_328.549	ROG-Dia-GSO-P0018	ROG-dialog-0034	Men je to, enkat sem šla k te, v osnovno šolo k zobarci, k isto.	Meni je to, enkrat sem šla k te, v osnovno šolo k zobarici, k isto.	325.118	328.549	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_328.549_329.759	ROG-Dia-GSO-P0018	ROG-dialog-0034	Me najb@l me je zob bolel.	Me najbolj me je zob bolel.	328.549	329.759	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_329.759_332.270	ROG-Dia-GSO-P0018	ROG-dialog-0034	In sem šla k njej, k je pač isto dežurna bla.	In sem šla k njej, k je pač isto dežurna bila.	329.759	332.27	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_332.270_334.285	ROG-Dia-GSO-P0018	ROG-dialog-0034	In eee ona tko pride tko:	In eee ona tako pride tako:	332.27	334.285	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_334.285_335.944	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Ja, ti maš gnoj pod zobom."	"Ja, ti imaš gnoj pod zobom."	334.285	335.944	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_335.944_337.287	ROG-Dia-GSO-P0018	ROG-dialog-0034	In jz tko: "Vat du ju ...	In jaz tako: "What do you ...	335.944	337.287	predominantlyNegative	negative	I-predominantlyNegative	I-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_337.600_339.388	ROG-Dia-GSO-P0018	ROG-dialog-0034	vat d fak du ju min?" [jezik]	what the fuck do you mean?" [jezik]	337.6	339.388	predominantlyNegative	negative	I-predominantlyNegative	I-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_339.388_341.421	ROG-Dia-GSO-P0018	ROG-dialog-0034	In ona men zvrtala not lukno.	In ona meni zvrtala not luknjo.	339.388	341.421	predominantlyNegative	negative	I-predominantlyNegative	I-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_341.938_342.586	ROG-Dia-GSO-P0018	ROG-dialog-0034	V zob.	V zob.	341.938	342.586	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_342.876_343.879	ROG-Dia-GSO-P0018	ROG-dialog-0034	Da je šu gnoj ven.	Da je šel gnoj ven.	342.876	343.879	predominantlyNegative	negative	I-predominantlyNegative	I-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_343.879_345.785	ROG-Dia-GSO-P0018	ROG-dialog-0034	Takat sem bla še ful m@jhna, to ni blo zdej,	Takat sem bila še ful majhna, to ni bilo zdaj,	343.879	345.785	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_345.785_346.788	ROG-Dia-GSO-P0018	ROG-dialog-0034	ampak da je šu gnoj ven.	ampak da je šel gnoj ven.	345.785	346.788	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_346.788_348.985	ROG-Dia-GSO-P0018	ROG-dialog-0034	In mene pač ona pusti najd@l cajta.	In mene pač ona pusti najdlje cajta.	346.788	348.985	predominantlyNegative	negative	I-predominantlyNegative	I-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_348.985_350.967	ROG-Dia-GSO-P0018	ROG-dialog-0034	Pridem nazaj ... al ... ne vem,	Pridem nazaj ... ali ... ne vem,	348.985	350.967	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_350.967_353.453	ROG-Dia-GSO-P0018	ROG-dialog-0034	ne vem, kako je že blo, skratka, spet sem rabla k njej.	ne vem, kako je že bilo, skratka, spet sem rabila k njej.	350.967	353.453	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_353.453_355.471	ROG-Dia-GSO-P0018	ROG-dialog-0034	In mi ga je ona eem pač bla tko:	In mi ga je ona eem pač bila tako:	353.453	355.471	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_355.471_356.343	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Zdej ga bova pa spule,"	"Zdaj ga bova pa spulile,"	355.471	356.343	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_356.343_357.322	ROG-Dia-GSO-P0018	ROG-dialog-0034	k je pač bil mlečen.	k je pač bil mlečen.	356.343	357.322	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_357.322_358.418	ROG-Dia-GSO-P0018	ROG-dialog-0034	Hvala bogu, ampak bla tko:	Hvala bogu, ampak bila tako:	357.322	358.418	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_358.418_359.344	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Zdej ga bova spule."	"Zdaj ga bova spulile."	358.418	359.344	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_359.344_360.567	ROG-Dia-GSO-P0018	ROG-dialog-0034	K m() pač ... mrtu je.	K m() pač ... mrtev je.	359.344	360.567	predominantlyNegative	negative	I-predominantlyNegative	I-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_361.072_362.368	ROG-Dia-GSO-P0018	ROG-dialog-0034	[zvok] In jz tko: "Okej."	[zvok] In jaz tako: "Okej."	361.072	362.368	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_362.368_364.063	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ona mi ga pul in ne gre ven.	Ona mi ga puli in ne gre ven.	362.368	364.063	predominantlyNegative	negative	B-predominantlyNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_364.063_367.660	ROG-Dia-GSO-P0018	ROG-dialog-0034	In se ji tip eee zdrobi v moji dlesni.	In se ji tip eee zdrobi v moji dlesni.	364.063	367.66	predominantlyNegative	negative	I-predominantlyNegative	I-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_367.660_373.607	ROG-Dia-GSO-P0018	ROG-dialog-0034	In ni mogla sv() cevga sploh dat ven in sem mela že tko, ne vem, tri leta poj tko noter koščke.	In ni mogla sv() celega sploh dati ven in sem imela že tako, ne vem, tri leta pol tako noter koščke.	367.66	373.607	predominantlyNegative	negative	I-predominantlyNegative	I-negative	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_373.607_377.471	ROG-Dia-GSO-P0018	ROG-dialog-0034	Pač pa še z() pa še pa še zadi je blo, k mi ni ful ccc cajta zrasu.	Pač pa še z() pa še pa še zadaj je bilo, k mi ni ful ccc cajta zrastel.	373.607	377.471	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_377.471_379.194	ROG-Dia-GSO-P0018	ROG-dialog-0034	In naenkrat se sam zbudim, sam tko:	In naenkrat se samo zbudim, samo tako:	377.471	379.194	neutralNegative	neutral	I-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0018_ROG-dialog-0034_379.194_381.499	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Hm, ni več koščkov, ajm don."	"Hm, ni več koščkov, I'm done."	379.194	381.499	mixedPositive	positive	B-mixedPositive	B-positive	train	train	sentiment
